orderdate,ordernumber,productName,productLine,customerName,customer_country,office_country,buyPrice,priceEach,quantityOrdered,sales_value,cost_of_sales
12/2/2004,10350,The Queen Mary,Ships,Euro+ Shopping Channel,Spain,France,53.63,97.32,25,2433,1340.75
12/2/2004,10350,Pont Yacht,Ships,Euro+ Shopping Channel,Spain,France,33.3,48.05,20,961,666
12/7/2004,10355,1976 Ford Gran Torino,Classic Cars,Euro+ Shopping Channel,Spain,France,73.49,117.59,23,2704.57,1690.27
12/7/2004,10355,1957 Vespa GS150,Motorcycles,Euro+ Shopping Channel,Spain,France,32.95,60.3,31,1869.3,1021.45
12/7/2004,10355,1957 Corvette Convertible,Classic Cars,Euro+ Shopping Channel,Spain,France,69.93,124.99,25,3124.75,1748.25
12/7/2004,10355,1982 Ducati 900 Monster,Motorcycles,Euro+ Shopping Channel,Spain,France,47.1,56.1,41,2300.1,1931.1
12/7/2004,10355,1982 Lamborghini Diablo,Classic Cars,Euro+ Shopping Channel,Spain,France,16.24,37.38,36,1345.68,584.64
12/7/2004,10355,1971 Alpine Renault 1600s,Classic Cars,Euro+ Shopping Channel,Spain,France,38.58,60.62,44,2667.28,1697.52
12/7/2004,10355,1956 Porsche 356A Coupe,Classic Cars,Euro+ Shopping Channel,Spain,France,98.3,137.62,32,4403.84,3145.6
12/7/2004,10355,1961 Chevrolet Impala,Classic Cars,Euro+ Shopping Channel,Spain,France,32.33,75.18,28,2105.04,905.24
12/7/2004,10355,1982 Ducati 996 R,Motorcycles,Euro+ Shopping Channel,Spain,France,24.14,32.99,38,1253.62,917.32
12/7/2004,10355,1974 Ducati 350 Mk3 Desmo,Motorcycles,Euro+ Shopping Channel,Spain,France,56.13,93.89,40,3755.6,2245.2
12/10/2004,10358,1969 Corvair Monza,Classic Cars,Euro+ Shopping Channel,Spain,France,89.14,129.93,49,6366.57,4367.86
12/10/2004,10358,1957 Chevy Pickup,Trucks and Buses,Euro+ Shopping Channel,Spain,France,55.7,98.36,42,4131.12,2339.4
12/10/2004,10358,1998 Chrysler Plymouth Prowler,Classic Cars,Euro+ Shopping Channel,Spain,France,101.51,142.45,20,2849,2030.2
12/10/2004,10358,1964 Mercedes Tour Bus,Trucks and Buses,Euro+ Shopping Channel,Spain,France,74.86,99.41,20,1988.2,1497.2
12/10/2004,10358,1992 Ferrari 360 Spider red,Classic Cars,Euro+ Shopping Channel,Spain,France,77.9,137.17,32,4389.44,2492.8
12/10/2004,10358,1970 Triumph Spitfire,Classic Cars,Euro+ Shopping Channel,Spain,France,91.92,117.77,25,2944.25,2298
12/10/2004,10358,1939 Cadillac Limousine,Vintage Cars,Euro+ Shopping Channel,Spain,France,23.14,46.29,30,1388.7,694.2
12/10/2004,10358,1970 Dodge Coronet,Classic Cars,Euro+ Shopping Channel,Spain,France,32.37,56.07,44,2467.08,1424.28
12/10/2004,10358,1962 Volkswagen Microbus,Trucks and Buses,Euro+ Shopping Channel,Spain,France,61.34,127.79,41,5239.39,2514.94
12/10/2004,10358,1958 Chevy Corvette Limited Edition,Classic Cars,Euro+ Shopping Channel,Spain,France,15.91,33.59,36,1209.24,572.76
12/10/2004,10358,1936 Chrysler Airflow,Vintage Cars,Euro+ Shopping Channel,Spain,France,57.46,88.62,41,3633.42,2355.86
12/10/2004,10358,1980?s GM Manhattan Express,Trucks and Buses,Euro+ Shopping Channel,Spain,France,53.93,82.83,41,3396.03,2211.13
12/10/2004,10358,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,Euro+ Shopping Channel,Spain,France,33.61,51.71,36,1861.56,1209.96
12/10/2004,10358,1982 Camaro Z28,Classic Cars,Euro+ Shopping Channel,Spain,France,46.53,85.98,27,2321.46,1256.31
2/10/2005,10378,1965 Aston Martin DB5,Classic Cars,Euro+ Shopping Channel,Spain,France,65.96,121.95,34,4146.3,2242.64
2/10/2005,10378,1969 Dodge Super Bee,Classic Cars,Euro+ Shopping Channel,Spain,France,49.05,66.74,22,1468.28,1079.1
2/10/2005,10378,1976 Ford Gran Torino,Classic Cars,Euro+ Shopping Channel,Spain,France,73.49,146.99,43,6320.57,3160.07
2/10/2005,10378,1957 Vespa GS150,Motorcycles,Euro+ Shopping Channel,Spain,France,32.95,60.3,28,1688.4,922.6
2/10/2005,10378,1957 Corvette Convertible,Classic Cars,Euro+ Shopping Channel,Spain,France,69.93,122.02,49,5978.98,3426.57
2/10/2005,10378,1982 Lamborghini Diablo,Classic Cars,Euro+ Shopping Channel,Spain,France,16.24,30.59,41,1254.19,665.84
2/10/2005,10378,1971 Alpine Renault 1600s,Classic Cars,Euro+ Shopping Channel,Spain,France,38.58,52.66,46,2422.36,1774.68
2/10/2005,10378,1956 Porsche 356A Coupe,Classic Cars,Euro+ Shopping Channel,Spain,France,98.3,129.2,33,4263.6,3243.9
2/10/2005,10378,1961 Chevrolet Impala,Classic Cars,Euro+ Shopping Channel,Spain,France,32.33,80.84,41,3314.44,1325.53
2/10/2005,10378,1982 Ducati 996 R,Motorcycles,Euro+ Shopping Channel,Spain,France,24.14,35.8,40,1432,965.6
2/10/2005,10379,1917 Grand Touring Sedan,Vintage Cars,Euro+ Shopping Channel,Spain,France,86.7,156.4,39,6099.6,3381.3
2/10/2005,10379,1911 Ford Town Car,Vintage Cars,Euro+ Shopping Channel,Spain,France,33.3,50.85,27,1372.95,899.1
2/10/2005,10379,1999 Indy 500 Monte Carlo SS,Classic Cars,Euro+ Shopping Channel,Spain,France,56.76,113.52,29,3292.08,1646.04
2/10/2005,10379,1948 Porsche Type 356 Roadster,Classic Cars,Euro+ Shopping Channel,Spain,France,62.16,134.22,32,4295.04,1989.12
2/10/2005,10379,1966 Shelby Cobra 427 S/C,Classic Cars,Euro+ Shopping Channel,Spain,France,29.18,48.8,32,1561.6,933.76
2/16/2005,10380,1937 Lincoln Berline,Vintage Cars,Euro+ Shopping Channel,Spain,France,60.62,88.36,27,2385.72,1636.74
2/16/2005,10380,1932 Model A Ford J-Coupe,Vintage Cars,Euro+ Shopping Channel,Spain,France,58.48,119.5,40,4780,2339.2
2/16/2005,10380,1928 Mercedes-Benz SSK,Vintage Cars,Euro+ Shopping Channel,Spain,France,72.56,156.94,21,3295.74,1523.76
2/16/2005,10380,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,Euro+ Shopping Channel,Spain,France,43.26,78.23,32,2503.36,1384.32
2/16/2005,10380,1957 Ford Thunderbird,Classic Cars,Euro+ Shopping Channel,Spain,France,34.21,66.99,24,1607.76,821.04
2/16/2005,10380,1970 Chevy Chevelle SS 454,Classic Cars,Euro+ Shopping Channel,Spain,France,49.24,66.88,34,2273.92,1674.16
2/16/2005,10380,1939 Chevrolet Deluxe Coupe,Vintage Cars,Euro+ Shopping Channel,Spain,France,22.57,29.87,32,955.84,722.24
2/16/2005,10380,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,Euro+ Shopping Channel,Spain,France,20.61,37.63,27,1016.01,556.47
2/16/2005,10380,1949 Jaguar XK 120,Classic Cars,Euro+ Shopping Channel,Spain,France,47.25,77.24,36,2780.64,1701
2/16/2005,10380,1952 Citroen-15CV,Classic Cars,Euro+ Shopping Channel,Spain,France,72.82,111.57,44,4909.08,3204.08
2/16/2005,10380,1969 Chevrolet Camaro Z28,Classic Cars,Euro+ Shopping Channel,Spain,France,50.51,77.05,44,3390.2,2222.44
2/16/2005,10380,2002 Chevy Corvette,Classic Cars,Euro+ Shopping Channel,Spain,France,62.11,91.02,34,3094.68,2111.74
2/16/2005,10380,1936 Mercedes Benz 500k Roadster,Vintage Cars,Euro+ Shopping Channel,Spain,France,21.75,32.82,43,1411.26,935.25
2/22/2005,10383,1964 Mercedes Tour Bus,Trucks and Buses,Euro+ Shopping Channel,Spain,France,74.86,119.05,27,3214.35,2021.22
2/22/2005,10383,1903 Ford Model A,Vintage Cars,Euro+ Shopping Channel,Spain,France,68.3,125.66,24,3015.84,1639.2
2/22/2005,10383,1992 Ferrari 360 Spider red,Classic Cars,Euro+ Shopping Channel,Spain,France,77.9,155.79,47,7322.13,3661.3
2/22/2005,10383,Collectable Wooden Train,Trains,Euro+ Shopping Channel,Spain,France,67.56,83.7,26,2176.2,1756.56
2/22/2005,10383,1970 Triumph Spitfire,Classic Cars,Euro+ Shopping Channel,Spain,France,91.92,137.88,38,5239.44,3492.96
2/22/2005,10383,1904 Buick Runabout,Vintage Cars,Euro+ Shopping Channel,Spain,France,52.66,77.24,28,2162.72,1474.48
2/22/2005,10383,1970 Dodge Coronet,Classic Cars,Euro+ Shopping Channel,Spain,France,32.37,52.6,22,1157.2,712.14
2/22/2005,10383,1958 Chevy Corvette Limited Edition,Classic Cars,Euro+ Shopping Channel,Spain,France,15.91,33.24,40,1329.6,636.4
2/22/2005,10383,1992 Porsche Cayenne Turbo Silver,Classic Cars,Euro+ Shopping Channel,Spain,France,69.78,117.1,21,2459.1,1465.38
2/22/2005,10383,1954 Greyhound Scenicruiser,Trucks and Buses,Euro+ Shopping Channel,Spain,France,25.98,53.57,32,1714.24,831.36
2/22/2005,10383,1950's Chicago Surface Lines Streetcar,Trains,Euro+ Shopping Channel,Spain,France,26.72,55.93,44,2460.92,1175.68
2/22/2005,10383,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,Euro+ Shopping Channel,Spain,France,68.29,94.92,29,2752.68,1980.41
2/22/2005,10383,1962 City of Detroit Streetcar,Trains,Euro+ Shopping Channel,Spain,France,37.49,48.62,38,1847.56,1424.62
3/1/2005,10386,1980s Black Hawk Helicopter,Planes,Euro+ Shopping Channel,Spain,France,77.27,130.88,25,3272,1931.75
3/1/2005,10386,P-51-D Mustang,Planes,Euro+ Shopping Channel,Spain,France,49,72.65,21,1525.65,1029
3/1/2005,10386,1999 Yamaha Speed Boat,Ships,Euro+ Shopping Channel,Spain,France,51.61,73.12,37,2705.44,1909.57
3/1/2005,10386,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,Euro+ Shopping Channel,Spain,France,64.58,100.58,22,2212.76,1420.76
3/1/2005,10386,1928 British Royal Navy Airplane,Planes,Euro+ Shopping Channel,Spain,France,66.74,101.76,33,3358.08,2202.42
3/1/2005,10386,1900s Vintage Bi-Plane,Planes,Euro+ Shopping Channel,Spain,France,34.25,56.86,39,2217.54,1335.75
3/1/2005,10386,1937 Horch 930V Limousine,Vintage Cars,Euro+ Shopping Channel,Spain,France,26.3,54.57,35,1909.95,920.5
3/1/2005,10386,Corsair F4U ( Bird Cage),Planes,Euro+ Shopping Channel,Spain,France,29.34,55.96,41,2294.36,1202.94
3/1/2005,10386,1900s Vintage Tri-Plane,Planes,Euro+ Shopping Channel,Spain,France,36.23,71.73,50,3586.5,1811.5
3/1/2005,10386,HMS Bounty,Ships,Euro+ Shopping Channel,Spain,France,39.83,85.09,29,2467.61,1155.07
3/1/2005,10386,America West Airlines B757-200,Planes,Euro+ Shopping Channel,Spain,France,68.8,90.75,37,3357.75,2545.6
3/1/2005,10386,The USS Constitution Ship,Ships,Euro+ Shopping Channel,Spain,France,33.97,67.22,37,2487.14,1256.89
3/1/2005,10386,F/A 18 Hornet 1/72,Planes,Euro+ Shopping Channel,Spain,France,54.4,68,32,2176,1740.8
3/1/2005,10386,The Titanic,Ships,Euro+ Shopping Channel,Spain,France,51.09,83.14,45,3741.3,2299.05
3/1/2005,10386,The Queen Mary,Ships,Euro+ Shopping Channel,Spain,France,53.63,80.44,30,2413.2,1608.9
3/1/2005,10386,American Airlines: MD-11S,Planes,Euro+ Shopping Channel,Spain,France,36.27,59.22,44,2605.68,1595.88
3/1/2005,10386,Boeing X-32A JSF,Planes,Euro+ Shopping Channel,Spain,France,32.77,47.67,50,2383.5,1638.5
3/1/2005,10386,Pont Yacht,Ships,Euro+ Shopping Channel,Spain,France,33.3,52.42,43,2254.06,1431.9
3/15/2005,10394,1992 Ferrari 360 Spider red,Classic Cars,Euro+ Shopping Channel,Spain,France,77.9,135.47,22,2980.34,1713.8
3/15/2005,10394,1970 Triumph Spitfire,Classic Cars,Euro+ Shopping Channel,Spain,France,91.92,124.95,37,4623.15,3401.04
3/15/2005,10394,1970 Dodge Coronet,Classic Cars,Euro+ Shopping Channel,Spain,France,32.37,53.18,31,1648.58,1003.47
3/15/2005,10394,1958 Chevy Corvette Limited Edition,Classic Cars,Euro+ Shopping Channel,Spain,France,15.91,35.36,46,1626.56,731.86
3/15/2005,10394,1992 Porsche Cayenne Turbo Silver,Classic Cars,Euro+ Shopping Channel,Spain,France,69.78,104.09,37,3851.33,2581.86
3/15/2005,10394,1954 Greyhound Scenicruiser,Trucks and Buses,Euro+ Shopping Channel,Spain,France,25.98,47.08,36,1694.88,935.28
3/15/2005,10394,1950's Chicago Surface Lines Streetcar,Trains,Euro+ Shopping Channel,Spain,France,26.72,55.93,30,1677.9,801.6
5/3/2005,10412,1957 Chevy Pickup,Trucks and Buses,Euro+ Shopping Channel,Spain,France,55.7,100.73,54,5439.42,3007.8
5/3/2005,10412,1998 Chrysler Plymouth Prowler,Classic Cars,Euro+ Shopping Channel,Spain,France,101.51,150.63,41,6175.83,4161.91
5/3/2005,10412,1964 Mercedes Tour Bus,Trucks and Buses,Euro+ Shopping Channel,Spain,France,74.86,120.28,56,6735.68,4192.16
5/3/2005,10412,1926 Ford Fire Engine,Trucks and Buses,Euro+ Shopping Channel,Spain,France,24.92,49.83,47,2342.01,1171.24
5/3/2005,10412,1992 Ferrari 360 Spider red,Classic Cars,Euro+ Shopping Channel,Spain,France,77.9,157.49,60,9449.4,4674
5/3/2005,10412,1970 Dodge Coronet,Classic Cars,Euro+ Shopping Channel,Spain,France,32.37,47.4,21,995.4,679.77
5/3/2005,10412,1962 Volkswagen Microbus,Trucks and Buses,Euro+ Shopping Channel,Spain,France,61.34,109.9,70,7693,4293.8
5/3/2005,10412,1958 Chevy Corvette Limited Edition,Classic Cars,Euro+ Shopping Channel,Spain,France,15.91,32.88,30,986.4,477.3
5/3/2005,10412,1992 Porsche Cayenne Turbo Silver,Classic Cars,Euro+ Shopping Channel,Spain,France,69.78,108.82,31,3373.42,2163.18
5/3/2005,10412,1954 Greyhound Scenicruiser,Trucks and Buses,Euro+ Shopping Channel,Spain,France,25.98,50.86,19,966.34,493.62
5/3/2005,10412,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,Euro+ Shopping Channel,Spain,France,68.29,105.33,26,2738.58,1775.54
5/13/2005,10417,1969 Harley Davidson Ultimate Chopper,Motorcycles,Euro+ Shopping Channel,Spain,France,48.81,79.43,66,5242.38,3221.46
5/13/2005,10417,1996 Moto Guzzi 1100i,Motorcycles,Euro+ Shopping Channel,Spain,France,68.99,116.56,45,5245.2,3104.55
5/13/2005,10417,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,Euro+ Shopping Channel,Spain,France,91.02,162.67,56,9109.52,5097.12
5/13/2005,10417,2002 Suzuki XREO,Motorcycles,Euro+ Shopping Channel,Spain,France,66.27,144.6,21,3036.6,1391.67
5/13/2005,10417,1936 Harley Davidson El Knucklehead,Motorcycles,Euro+ Shopping Channel,Spain,France,24.23,58.75,36,2115,872.28
5/13/2005,10417,1997 BMW R 1100 S,Motorcycles,Euro+ Shopping Channel,Spain,France,60.86,109.32,35,3826.2,2130.1
5/31/2005,10424,1952 Alpine Renault 1300,Classic Cars,Euro+ Shopping Channel,Spain,France,98.58,201.44,50,10072,4929
5/31/2005,10424,1958 Setra Bus,Trucks and Buses,Euro+ Shopping Channel,Spain,France,77.9,121.64,49,5960.36,3817.1
5/31/2005,10424,1940 Ford Pickup Truck,Trucks and Buses,Euro+ Shopping Channel,Spain,France,58.33,108.5,54,5859,3149.82
5/31/2005,10424,1939 Cadillac Limousine,Vintage Cars,Euro+ Shopping Channel,Spain,France,23.14,40.25,26,1046.5,601.64
5/31/2005,10424,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,Euro+ Shopping Channel,Spain,France,33.61,54.94,44,2417.36,1478.84
5/31/2005,10424,1982 Camaro Z28,Classic Cars,Euro+ Shopping Channel,Spain,France,46.53,85.98,46,3955.08,2140.38
3/24/2003,10112,1952 Alpine Renault 1300,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,98.58,197.16,29,5717.64,2858.82
3/24/2003,10112,1913 Ford Model T Speedster,Vintage Cars,"Volvo Model Replicas, Co",Sweden,UK,60.78,85.1,23,1957.3,1397.94
11/3/2004,10320,1968 Ford Mustang,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,95.34,184.84,31,5730.04,2955.54
11/3/2004,10320,1968 Dodge Charger,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,75.16,102.17,35,3575.95,2630.6
11/3/2004,10320,1970 Plymouth Hemi Cuda,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,31.92,63.84,38,2425.92,1212.96
11/3/2004,10320,1976 Ford Gran Torino,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,73.49,139.64,25,3491,1837.25
11/3/2004,10320,1971 Alpine Renault 1600s,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,38.58,60.62,26,1576.12,1003.08
11/9/2004,10326,Collectable Wooden Train,Trains,"Volvo Model Replicas, Co",Sweden,UK,67.56,94.79,32,3033.28,2161.92
11/9/2004,10326,1904 Buick Runabout,Vintage Cars,"Volvo Model Replicas, Co",Sweden,UK,52.66,73.73,50,3686.5,2633
11/9/2004,10326,18th century schooner,Ships,"Volvo Model Replicas, Co",Sweden,UK,82.34,120.43,41,4937.63,3375.94
11/9/2004,10326,1912 Ford Model T Delivery Wagon,Vintage Cars,"Volvo Model Replicas, Co",Sweden,UK,46.91,86.74,41,3556.34,1923.31
11/9/2004,10326,1940 Ford Delivery Sedan,Vintage Cars,"Volvo Model Replicas, Co",Sweden,UK,48.64,81.34,20,1626.8,972.8
11/9/2004,10326,The Schooner Bluenose,Ships,"Volvo Model Replicas, Co",Sweden,UK,34,60.67,39,2366.13,1326
11/19/2004,10334,1962 LanciaA Delta 16V,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,103.42,130.01,26,3380.26,2688.92
11/19/2004,10334,1964 Mercedes Tour Bus,Trucks and Buses,"Volvo Model Replicas, Co",Sweden,UK,74.86,108,46,4968,3443.56
11/19/2004,10334,1926 Ford Fire Engine,Trucks and Buses,"Volvo Model Replicas, Co",Sweden,UK,24.92,52.87,34,1797.58,847.28
11/19/2004,10334,1992 Ferrari 360 Spider red,Classic Cars,"Volvo Model Replicas, Co",Sweden,UK,77.9,147.33,20,2946.6,1558
11/19/2004,10334,1940s Ford truck,Trucks and Buses,"Volvo Model Replicas, Co",Sweden,UK,84.76,101.71,49,4983.79,4153.24
11/19/2004,10334,1962 Volkswagen Microbus,Trucks and Buses,"Volvo Model Replicas, Co",Sweden,UK,61.34,117.57,42,4937.94,2576.28
2/11/2003,10105,1972 Alfa Romeo GTA,Classic Cars,Danish Wholesale Imports,Denmark,France,85.68,127.84,50,6392,4284
2/11/2003,10105,2001 Ferrari Enzo,Classic Cars,Danish Wholesale Imports,Denmark,France,95.59,205.72,41,8434.52,3919.19
2/11/2003,10105,1969 Ford Falcon,Classic Cars,Danish Wholesale Imports,Denmark,France,83.05,141.88,29,4114.52,2408.45
2/11/2003,10105,1903 Ford Model A,Vintage Cars,Danish Wholesale Imports,Denmark,France,68.3,136.59,22,3004.98,1502.6
2/11/2003,10105,Collectable Wooden Train,Trains,Danish Wholesale Imports,Denmark,France,67.56,87.73,38,3333.74,2567.28
2/11/2003,10105,1904 Buick Runabout,Vintage Cars,Danish Wholesale Imports,Denmark,France,52.66,75.48,41,3094.68,2159.06
2/11/2003,10105,18th century schooner,Ships,Danish Wholesale Imports,Denmark,France,82.34,117.97,43,5072.71,3540.62
2/11/2003,10105,1912 Ford Model T Delivery Wagon,Vintage Cars,Danish Wholesale Imports,Denmark,France,46.91,73.46,44,3232.24,2064.04
2/11/2003,10105,1940 Ford Delivery Sedan,Vintage Cars,Danish Wholesale Imports,Denmark,France,48.64,75.47,50,3773.5,2432
2/11/2003,10105,The Schooner Bluenose,Ships,Danish Wholesale Imports,Denmark,France,34,54,41,2214,1394
2/11/2003,10105,The Mayflower,Ships,Danish Wholesale Imports,Denmark,France,43.3,86.61,29,2511.69,1255.7
2/11/2003,10105,The USS Constitution Ship,Ships,Danish Wholesale Imports,Denmark,France,33.97,60.72,31,1882.32,1053.07
2/11/2003,10105,The Titanic,Ships,Danish Wholesale Imports,Denmark,France,51.09,92.16,39,3594.24,1992.51
2/11/2003,10105,The Queen Mary,Ships,Danish Wholesale Imports,Denmark,France,53.63,99.31,22,2184.82,1179.86
2/11/2003,10105,Pont Yacht,Ships,Danish Wholesale Imports,Denmark,France,33.3,44.77,25,1119.25,832.5
4/9/2004,10238,1968 Ford Mustang,Classic Cars,Danish Wholesale Imports,Denmark,France,95.34,161.49,28,4521.72,2669.52
4/9/2004,10238,1968 Dodge Charger,Classic Cars,Danish Wholesale Imports,Denmark,France,75.16,104.52,29,3031.08,2179.64
4/9/2004,10238,1970 Plymouth Hemi Cuda,Classic Cars,Danish Wholesale Imports,Denmark,France,31.92,73.42,20,1468.4,638.4
4/9/2004,10238,1969 Dodge Super Bee,Classic Cars,Danish Wholesale Imports,Denmark,France,49.05,68.35,41,2802.35,2011.05
4/9/2004,10238,1976 Ford Gran Torino,Classic Cars,Danish Wholesale Imports,Denmark,France,73.49,144.05,49,7058.45,3601.01
4/9/2004,10238,1957 Corvette Convertible,Classic Cars,Danish Wholesale Imports,Denmark,France,69.93,120.53,44,5303.32,3076.92
4/9/2004,10238,1971 Alpine Renault 1600s,Classic Cars,Danish Wholesale Imports,Denmark,France,38.58,53.88,47,2532.36,1813.26
4/9/2004,10238,1961 Chevrolet Impala,Classic Cars,Danish Wholesale Imports,Denmark,France,32.33,67.91,22,1494.02,711.26
6/8/2004,10256,1937 Lincoln Berline,Vintage Cars,Danish Wholesale Imports,Denmark,France,60.62,93.49,34,3178.66,2061.08
6/8/2004,10256,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,Danish Wholesale Imports,Denmark,France,24.26,52.83,29,1532.07,703.54
11/10/2004,10327,1980s Black Hawk Helicopter,Planes,Danish Wholesale Imports,Denmark,France,77.27,154.54,25,3863.5,1931.75
11/10/2004,10327,P-51-D Mustang,Planes,Danish Wholesale Imports,Denmark,France,49,74.34,45,3345.3,2205
11/10/2004,10327,1999 Yamaha Speed Boat,Ships,Danish Wholesale Imports,Denmark,France,51.61,74.84,25,1871,1290.25
11/10/2004,10327,The Mayflower,Ships,Danish Wholesale Imports,Denmark,France,43.3,79.68,20,1593.6,866
11/10/2004,10327,The USS Constitution Ship,Ships,Danish Wholesale Imports,Denmark,France,33.97,65.05,21,1366.05,713.37
11/10/2004,10327,The Titanic,Ships,Danish Wholesale Imports,Denmark,France,51.09,85.14,43,3661.02,2196.87
11/10/2004,10327,The Queen Mary,Ships,Danish Wholesale Imports,Denmark,France,53.63,83.42,37,3086.54,1984.31
11/10/2004,10327,Pont Yacht,Ships,Danish Wholesale Imports,Denmark,France,33.3,48.05,37,1777.85,1232.1
4/15/2005,10406,1993 Mazda RX-7,Classic Cars,Danish Wholesale Imports,Denmark,France,83.51,124.56,61,7598.16,5094.11
4/15/2005,10406,1995 Honda Civic,Classic Cars,Danish Wholesale Imports,Denmark,France,93.89,133.72,48,6418.56,4506.72
4/15/2005,10406,1948 Porsche Type 356 Roadster,Classic Cars,Danish Wholesale Imports,Denmark,France,62.16,117.26,65,7621.9,4040.4
11/25/2003,10194,1952 Alpine Renault 1300,Classic Cars,"Saveley & Henriot, Co.",France,France,98.58,203.59,42,8550.78,4140.36
11/25/2003,10194,1962 LanciaA Delta 16V,Classic Cars,"Saveley & Henriot, Co.",France,France,103.42,134.44,26,3495.44,2688.92
11/25/2003,10194,1958 Setra Bus,Trucks and Buses,"Saveley & Henriot, Co.",France,France,77.9,124.37,38,4726.06,2960.2
11/25/2003,10194,1940 Ford Pickup Truck,Trucks and Buses,"Saveley & Henriot, Co.",France,France,58.33,103.84,21,2180.64,1224.93
11/25/2003,10194,1926 Ford Fire Engine,Trucks and Buses,"Saveley & Henriot, Co.",France,France,24.92,51.05,45,2297.25,1121.4
11/25/2003,10194,1940s Ford truck,Trucks and Buses,"Saveley & Henriot, Co.",France,France,84.76,113.82,32,3642.24,2712.32
11/25/2003,10194,1939 Cadillac Limousine,Vintage Cars,"Saveley & Henriot, Co.",France,France,23.14,47.79,41,1959.39,948.74
11/25/2003,10194,1962 Volkswagen Microbus,Trucks and Buses,"Saveley & Henriot, Co.",France,France,61.34,112.46,49,5510.54,3005.66
11/25/2003,10194,1980?s GM Manhattan Express,Trucks and Buses,"Saveley & Henriot, Co.",France,France,53.93,77.05,37,2850.85,1995.41
11/25/2003,10194,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,"Saveley & Henriot, Co.",France,France,33.61,61.41,39,2394.99,1310.79
11/25/2003,10194,1982 Camaro Z28,Classic Cars,"Saveley & Henriot, Co.",France,France,46.53,80.92,26,2103.92,1209.78
1/2/2004,10208,2001 Ferrari Enzo,Classic Cars,"Saveley & Henriot, Co.",France,France,95.59,176.63,46,8124.98,4397.14
1/2/2004,10208,1969 Corvair Monza,Classic Cars,"Saveley & Henriot, Co.",France,France,89.14,128.42,26,3338.92,2317.64
1/2/2004,10208,1969 Ford Falcon,Classic Cars,"Saveley & Henriot, Co.",France,France,83.05,152.26,20,3045.2,1661
1/2/2004,10208,1903 Ford Model A,Vintage Cars,"Saveley & Henriot, Co.",France,France,68.3,117.47,24,2819.28,1639.2
1/2/2004,10208,Collectable Wooden Train,Trains,"Saveley & Henriot, Co.",France,France,67.56,96.81,48,4646.88,3242.88
1/2/2004,10208,1904 Buick Runabout,Vintage Cars,"Saveley & Henriot, Co.",France,France,52.66,72.85,45,3278.25,2369.7
1/2/2004,10208,18th century schooner,Ships,"Saveley & Henriot, Co.",France,France,82.34,122.89,35,4301.15,2881.9
1/2/2004,10208,1912 Ford Model T Delivery Wagon,Vintage Cars,"Saveley & Henriot, Co.",France,France,46.91,80.54,20,1610.8,938.2
1/2/2004,10208,1962 City of Detroit Streetcar,Trains,"Saveley & Henriot, Co.",France,France,37.49,57.99,30,1739.7,1124.7
1/2/2004,10208,The Schooner Bluenose,Ships,"Saveley & Henriot, Co.",France,France,34,56.67,38,2153.46,1292
1/2/2004,10208,The Mayflower,Ships,"Saveley & Henriot, Co.",France,France,43.3,73.62,40,2944.8,1732
1/2/2004,10208,The USS Constitution Ship,Ships,"Saveley & Henriot, Co.",France,France,33.97,63.61,46,2926.06,1562.62
1/2/2004,10208,The Titanic,Ships,"Saveley & Henriot, Co.",France,France,51.09,95.16,37,3520.92,1890.33
1/2/2004,10208,The Queen Mary,Ships,"Saveley & Henriot, Co.",France,France,53.63,95.34,33,3146.22,1769.79
1/2/2004,10208,Pont Yacht,Ships,"Saveley & Henriot, Co.",France,France,33.3,48.05,42,2018.1,1398.6
3/2/2004,10227,1937 Lincoln Berline,Vintage Cars,"Saveley & Henriot, Co.",France,France,60.62,85.27,25,2131.75,1515.5
3/2/2004,10227,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,"Saveley & Henriot, Co.",France,France,24.26,50.14,31,1554.34,752.06
3/2/2004,10227,1917 Grand Touring Sedan,Vintage Cars,"Saveley & Henriot, Co.",France,France,86.7,136,26,3536,2254.2
3/2/2004,10227,1911 Ford Town Car,Vintage Cars,"Saveley & Henriot, Co.",France,France,33.3,59.93,28,1678.04,932.4
3/2/2004,10227,1932 Model A Ford J-Coupe,Vintage Cars,"Saveley & Henriot, Co.",France,France,58.48,118.23,46,5438.58,2690.08
